Vendor,"GRAPHTEC Corporation"
Model,"GL2000"
Version,"Ver1.10","Rev0001"
MaxChannel, 4CH
Logic/Pulse, Off
TempUnit, C
Sampling interval, 200ms
Total data points,         3025
Trigger, 0
Start time, 2021-12-29,14:27:36
End time, 2021-12-29,14:37:41
Trigger time, 2021-12-29,14:27:36
AMP settings
CH,Signal name,Amp,Input,Range,Filter,Span,,Unit,Color,,,Line Width
CH1, " CH 1", M, DC, 5V, Off, +2.500, -2.500, V, 28, 5, 6, 0
CH2, " CH 2", M, DC, 5V, Off, +2.500, -2.500, V, 0, 13, 23, 0
CH3, " CH 3", M, DC, 5V, Off, +2.500, -2.500, V, 9, 22, 8, 0
Data
Number,Date,Time,us, CH1, CH2, CH3, Alarm,AlarmOut
1062,2021/12/29,14:31:08,200000,-0.264,+0.092,-1.207,LLLL,LLLL
1063,2021/12/29,14:31:08,400000,-0.262,+0.093,-1.212,LLLL,LLLL
1064,2021/12/29,14:31:08,600000,-0.263,+0.091,-1.211,LLLL,LLLL
1065,2021/12/29,14:31:08,800000,-0.263,+0.090,-1.209,LLLL,LLLL
1066,2021/12/29,14:31:09,000000,-0.262,+0.094,-1.211,LLLL,LLLL
1067,2021/12/29,14:31:09,200000,-0.260,+0.094,-1.209,LLLL,LLLL
1068,2021/12/29,14:31:09,400000,-0.259,+0.094,-1.203,LLLL,LLLL
1069,2021/12/29,14:31:09,600000,-0.262,+0.090,-1.205,LLLL,LLLL
1070,2021/12/29,14:31:09,800000,-0.260,+0.089,-1.210,LLLL,LLLL
1071,2021/12/29,14:31:10,000000,-0.260,+0.092,-1.211,LLLL,LLLL
1072,2021/12/29,14:31:10,200000,-0.260,+0.091,-1.210,LLLL,LLLL
1073,2021/12/29,14:31:10,400000,-0.261,+0.092,-1.206,LLLL,LLLL
1074,2021/12/29,14:31:10,600000,-0.258,+0.091,-1.205,LLLL,LLLL
1075,2021/12/29,14:31:10,800000,-0.258,+0.093,-1.205,LLLL,LLLL
1076,2021/12/29,14:31:11,000000,-0.259,+0.091,-1.207,LLLL,LLLL
1077,2021/12/29,14:31:11,200000,-0.259,+0.089,-1.209,LLLL,LLLL
1078,2021/12/29,14:31:11,400000,-0.259,+0.090,-1.206,LLLL,LLLL
1079,2021/12/29,14:31:11,600000,-0.259,+0.091,-1.205,LLLL,LLLL
1080,2021/12/29,14:31:11,800000,-0.256,+0.091,-1.202,LLLL,LLLL
1081,2021/12/29,14:31:12,000000,-0.259,+0.091,-1.204,LLLL,LLLL
1082,2021/12/29,14:31:12,200000,-0.258,+0.091,-1.205,LLLL,LLLL
1083,2021/12/29,14:31:12,400000,-0.259,+0.090,-1.205,LLLL,LLLL
1084,2021/12/29,14:31:12,600000,-0.257,+0.089,-1.205,LLLL,LLLL
1085,2021/12/29,14:31:12,800000,-0.257,+0.092,-1.202,LLLL,LLLL
1086,2021/12/29,14:31:13,000000,-0.260,+0.089,-1.203,LLLL,LLLL
1087,2021/12/29,14:31:13,200000,-0.258,+0.088,-1.196,LLLL,LLLL
1088,2021/12/29,14:31:13,400000,-0.257,+0.094,-1.200,LLLL,LLLL
1089,2021/12/29,14:31:13,600000,-0.256,+0.093,-1.206,LLLL,LLLL
1090,2021/12/29,14:31:13,800000,-0.257,+0.091,-1.204,LLLL,LLLL
1091,2021/12/29,14:31:14,000000,-0.256,+0.090,-1.199,LLLL,LLLL
1092,2021/12/29,14:31:14,200000,-0.257,+0.090,-1.195,LLLL,LLLL
1093,2021/12/29,14:31:14,400000,-0.256,+0.090,-1.199,LLLL,LLLL
1094,2021/12/29,14:31:14,600000,-0.255,+0.091,-1.203,LLLL,LLLL
1095,2021/12/29,14:31:14,800000,-0.256,+0.091,-1.198,LLLL,LLLL
1096,2021/12/29,14:31:15,000000,-0.258,+0.091,-1.194,LLLL,LLLL
1097,2021/12/29,14:31:15,200000,-0.257,+0.091,-1.196,LLLL,LLLL
1098,2021/12/29,14:31:15,400000,-0.254,+0.091,-1.197,LLLL,LLLL
1099,2021/12/29,14:31:15,600000,-0.255,+0.090,-1.196,LLLL,LLLL
1100,2021/12/29,14:31:15,800000,-0.258,+0.091,-1.200,LLLL,LLLL
1101,2021/12/29,14:31:16,000000,-0.255,+0.092,-1.201,LLLL,LLLL
1102,2021/12/29,14:31:16,200000,-0.258,+0.091,-1.194,LLLL,LLLL
1103,2021/12/29,14:31:16,400000,-0.255,+0.090,-1.200,LLLL,LLLL
1104,2021/12/29,14:31:16,600000,-0.256,+0.089,-1.199,LLLL,LLLL
1105,2021/12/29,14:31:16,800000,-0.255,+0.090,-1.199,LLLL,LLLL
1106,2021/12/29,14:31:17,000000,-0.254,+0.092,-1.194,LLLL,LLLL
1107,2021/12/29,14:31:17,200000,-0.255,+0.091,-1.192,LLLL,LLLL
1108,2021/12/29,14:31:17,400000,-0.253,+0.090,-1.196,LLLL,LLLL
1109,2021/12/29,14:31:17,600000,-0.254,+0.090,-1.192,LLLL,LLLL
1110,2021/12/29,14:31:17,800000,-0.255,+0.088,-1.194,LLLL,LLLL
1111,2021/12/29,14:31:18,000000,-0.255,+0.089,-1.201,LLLL,LLLL
1112,2021/12/29,14:31:18,200000,-0.252,+0.091,-1.197,LLLL,LLLL
1113,2021/12/29,14:31:18,400000,-0.253,+0.090,-1.191,LLLL,LLLL
1114,2021/12/29,14:31:18,600000,-0.255,+0.090,-1.195,LLLL,LLLL
1115,2021/12/29,14:31:18,800000,-0.253,+0.091,-1.196,LLLL,LLLL
1116,2021/12/29,14:31:19,000000,-0.253,+0.091,-1.191,LLLL,LLLL
1117,2021/12/29,14:31:19,200000,-0.255,+0.092,-1.192,LLLL,LLLL
1118,2021/12/29,14:31:19,400000,-0.253,+0.089,-1.192,LLLL,LLLL
1119,2021/12/29,14:31:19,600000,-0.253,+0.087,-1.193,LLLL,LLLL
1120,2021/12/29,14:31:19,800000,-0.252,+0.090,-1.197,LLLL,LLLL
1121,2021/12/29,14:31:20,000000,-0.252,+0.091,-1.198,LLLL,LLLL
1122,2021/12/29,14:31:20,200000,-0.252,+0.089,-1.190,LLLL,LLLL
1123,2021/12/29,14:31:20,400000,-0.251,+0.090,-1.189,LLLL,LLLL
1124,2021/12/29,14:31:20,600000,-0.252,+0.091,-1.193,LLLL,LLLL
1125,2021/12/29,14:31:20,800000,-0.252,+0.091,-1.192,LLLL,LLLL
1126,2021/12/29,14:31:21,000000,-0.250,+0.088,-1.189,LLLL,LLLL
1127,2021/12/29,14:31:21,200000,-0.250,+0.091,-1.191,LLLL,LLLL
1128,2021/12/29,14:31:21,400000,-0.249,+0.091,-1.190,LLLL,LLLL
1129,2021/12/29,14:31:21,600000,-0.248,+0.088,-1.190,LLLL,LLLL
1130,2021/12/29,14:31:21,800000,-0.247,+0.087,-1.196,LLLL,LLLL
1131,2021/12/29,14:31:22,000000,-0.246,+0.091,-1.193,LLLL,LLLL
1132,2021/12/29,14:31:22,200000,-0.249,+0.090,-1.193,LLLL,LLLL
1133,2021/12/29,14:31:22,400000,-0.248,+0.088,-1.188,LLLL,LLLL
1134,2021/12/29,14:31:22,600000,-0.247,+0.091,-1.192,LLLL,LLLL
1135,2021/12/29,14:31:22,800000,-0.248,+0.088,-1.191,LLLL,LLLL
1136,2021/12/29,14:31:23,000000,-0.247,+0.088,-1.191,LLLL,LLLL
1137,2021/12/29,14:31:23,200000,-0.248,+0.088,-1.192,LLLL,LLLL
1138,2021/12/29,14:31:23,400000,-0.247,+0.090,-1.191,LLLL,LLLL
1139,2021/12/29,14:31:23,600000,-0.246,+0.089,-1.193,LLLL,LLLL
1140,2021/12/29,14:31:23,800000,-0.247,+0.090,-1.190,LLLL,LLLL
1141,2021/12/29,14:31:24,000000,-0.248,+0.088,-1.192,LLLL,LLLL
1142,2021/12/29,14:31:24,200000,-0.247,+0.091,-1.195,LLLL,LLLL
1143,2021/12/29,14:31:24,400000,-0.248,+0.092,-1.194,LLLL,LLLL
1144,2021/12/29,14:31:24,600000,-0.245,+0.091,-1.185,LLLL,LLLL
1145,2021/12/29,14:31:24,800000,-0.249,+0.090,-1.189,LLLL,LLLL
1146,2021/12/29,14:31:25,000000,-0.245,+0.090,-1.195,LLLL,LLLL
1147,2021/12/29,14:31:25,200000,-0.248,+0.091,-1.192,LLLL,LLLL
1148,2021/12/29,14:31:25,400000,-0.244,+0.091,-1.191,LLLL,LLLL
1149,2021/12/29,14:31:25,600000,-0.247,+0.090,-1.187,LLLL,LLLL
1150,2021/12/29,14:31:25,800000,-0.246,+0.092,-1.189,LLLL,LLLL
1151,2021/12/29,14:31:26,000000,-0.247,+0.090,-1.191,LLLL,LLLL
1152,2021/12/29,14:31:26,200000,-0.245,+0.088,-1.189,LLLL,LLLL
1153,2021/12/29,14:31:26,400000,-0.245,+0.090,-1.187,LLLL,LLLL
1154,2021/12/29,14:31:26,600000,-0.246,+0.090,-1.184,LLLL,LLLL
1155,2021/12/29,14:31:26,800000,-0.245,+0.088,-1.189,LLLL,LLLL
1156,2021/12/29,14:31:27,000000,-0.246,+0.088,-1.184,LLLL,LLLL
1157,2021/12/29,14:31:27,200000,-0.244,+0.088,-1.190,LLLL,LLLL
1158,2021/12/29,14:31:27,400000,-0.243,+0.088,-1.187,LLLL,LLLL
1159,2021/12/29,14:31:27,600000,-0.244,+0.089,-1.187,LLLL,LLLL
1160,2021/12/29,14:31:27,800000,-0.246,+0.086,-1.190,LLLL,LLLL
1161,2021/12/29,14:31:28,000000,-0.245,+0.086,-1.192,LLLL,LLLL
1162,2021/12/29,14:31:28,200000,-0.244,+0.088,-1.188,LLLL,LLLL
1163,2021/12/29,14:31:28,400000,-0.245,+0.087,-1.185,LLLL,LLLL
1164,2021/12/29,14:31:28,600000,-0.245,+0.090,-1.189,LLLL,LLLL
1165,2021/12/29,14:31:28,800000,-0.242,+0.090,-1.183,LLLL,LLLL
1166,2021/12/29,14:31:29,000000,-0.245,+0.089,-1.190,LLLL,LLLL
1167,2021/12/29,14:31:29,200000,-0.244,+0.088,-1.188,LLLL,LLLL
1168,2021/12/29,14:31:29,400000,-0.243,+0.088,-1.189,LLLL,LLLL
1169,2021/12/29,14:31:29,600000,-0.244,+0.087,-1.185,LLLL,LLLL
1170,2021/12/29,14:31:29,800000,-0.244,+0.090,-1.192,LLLL,LLLL
1171,2021/12/29,14:31:30,000000,-0.244,+0.090,-1.187,LLLL,LLLL
1172,2021/12/29,14:31:30,200000,-0.242,+0.090,-1.190,LLLL,LLLL
1173,2021/12/29,14:31:30,400000,-0.242,+0.090,-1.189,LLLL,LLLL
1174,2021/12/29,14:31:30,600000,-0.243,+0.088,-1.187,LLLL,LLLL
1175,2021/12/29,14:31:30,800000,-0.240,+0.091,-1.187,LLLL,LLLL
1176,2021/12/29,14:31:31,000000,-0.242,+0.090,-1.189,LLLL,LLLL
1177,2021/12/29,14:31:31,200000,-0.243,+0.091,-1.188,LLLL,LLLL
1178,2021/12/29,14:31:31,400000,-0.243,+0.089,-1.181,LLLL,LLLL
1179,2021/12/29,14:31:31,600000,-0.244,+0.087,-1.187,LLLL,LLLL
1180,2021/12/29,14:31:31,800000,-0.244,+0.088,-1.189,LLLL,LLLL
1181,2021/12/29,14:31:32,000000,-0.243,+0.090,-1.186,LLLL,LLLL
1182,2021/12/29,14:31:32,200000,-0.242,+0.090,-1.184,LLLL,LLLL
1183,2021/12/29,14:31:32,400000,-0.241,+0.088,-1.187,LLLL,LLLL
1184,2021/12/29,14:31:32,600000,-0.243,+0.088,-1.183,LLLL,LLLL
1185,2021/12/29,14:31:32,800000,-0.242,+0.090,-1.181,LLLL,LLLL
1186,2021/12/29,14:31:33,000000,-0.241,+0.090,-1.183,LLLL,LLLL
1187,2021/12/29,14:31:33,200000,-0.243,+0.089,-1.184,LLLL,LLLL
1188,2021/12/29,14:31:33,400000,-0.244,+0.088,-1.185,LLLL,LLLL
1189,2021/12/29,14:31:33,600000,-0.243,+0.087,-1.185,LLLL,LLLL
1190,2021/12/29,14:31:33,800000,-0.242,+0.089,-1.183,LLLL,LLLL
1191,2021/12/29,14:31:34,000000,-0.245,+0.091,-1.183,LLLL,LLLL
1192,2021/12/29,14:31:34,200000,-0.242,+0.088,-1.180,LLLL,LLLL
1193,2021/12/29,14:31:34,400000,-0.241,+0.088,-1.182,LLLL,LLLL
1194,2021/12/29,14:31:34,600000,-0.242,+0.088,-1.183,LLLL,LLLL
1195,2021/12/29,14:31:34,800000,-0.244,+0.090,-1.185,LLLL,LLLL
1196,2021/12/29,14:31:35,000000,-0.242,+0.087,-1.180,LLLL,LLLL
1197,2021/12/29,14:31:35,200000,-0.240,+0.085,-1.180,LLLL,LLLL
1198,2021/12/29,14:31:35,400000,-0.243,+0.087,-1.186,LLLL,LLLL
1199,2021/12/29,14:31:35,600000,-0.243,+0.087,-1.190,LLLL,LLLL
1200,2021/12/29,14:31:35,800000,-0.241,+0.088,-1.180,LLLL,LLLL
1201,2021/12/29,14:31:36,000000,-0.240,+0.085,-1.176,LLLL,LLLL
1202,2021/12/29,14:31:36,200000,-0.241,+0.089,-1.183,LLLL,LLLL
1203,2021/12/29,14:31:36,400000,-0.242,+0.089,-1.183,LLLL,LLLL
1204,2021/12/29,14:31:36,600000,-0.241,+0.087,-1.183,LLLL,LLLL
1205,2021/12/29,14:31:36,800000,-0.242,+0.087,-1.185,LLLL,LLLL
1206,2021/12/29,14:31:37,000000,-0.242,+0.087,-1.176,LLLL,LLLL
1207,2021/12/29,14:31:37,200000,-0.243,+0.088,-1.181,LLLL,LLLL
1208,2021/12/29,14:31:37,400000,-0.242,+0.088,-1.183,LLLL,LLLL
1209,2021/12/29,14:31:37,600000,-0.243,+0.086,-1.179,LLLL,LLLL
1210,2021/12/29,14:31:37,800000,-0.240,+0.088,-1.181,LLLL,LLLL
1211,2021/12/29,14:31:38,000000,-0.242,+0.087,-1.183,LLLL,LLLL
1212,2021/12/29,14:31:38,200000,-0.242,+0.085,-1.179,LLLL,LLLL
1213,2021/12/29,14:31:38,400000,-0.243,+0.086,-1.178,LLLL,LLLL
1214,2021/12/29,14:31:38,600000,-0.241,+0.086,-1.187,LLLL,LLLL
1215,2021/12/29,14:31:38,800000,-0.241,+0.088,-1.179,LLLL,LLLL
1216,2021/12/29,14:31:39,000000,-0.241,+0.085,-1.176,LLLL,LLLL
1217,2021/12/29,14:31:39,200000,-0.242,+0.084,-1.180,LLLL,LLLL
1218,2021/12/29,14:31:39,400000,-0.241,+0.085,-1.179,LLLL,LLLL
1219,2021/12/29,14:31:39,600000,-0.242,+0.086,-1.179,LLLL,LLLL
1220,2021/12/29,14:31:39,800000,-0.242,+0.085,-1.182,LLLL,LLLL
1221,2021/12/29,14:31:40,000000,-0.242,+0.088,-1.180,LLLL,LLLL
1222,2021/12/29,14:31:40,200000,-0.243,+0.086,-1.177,LLLL,LLLL
1223,2021/12/29,14:31:40,400000,-0.242,+0.086,-1.174,LLLL,LLLL
1224,2021/12/29,14:31:40,600000,-0.240,+0.084,-1.180,LLLL,LLLL
1225,2021/12/29,14:31:40,800000,-0.240,+0.087,-1.175,LLLL,LLLL
1226,2021/12/29,14:31:41,000000,-0.241,+0.087,-1.174,LLLL,LLLL
1227,2021/12/29,14:31:41,200000,-0.240,+0.087,-1.178,LLLL,LLLL
1228,2021/12/29,14:31:41,400000,-0.238,+0.085,-1.178,LLLL,LLLL
1229,2021/12/29,14:31:41,600000,-0.239,+0.087,-1.179,LLLL,LLLL
1230,2021/12/29,14:31:41,800000,-0.238,+0.085,-1.178,LLLL,LLLL
1231,2021/12/29,14:31:42,000000,-0.239,+0.085,-1.176,LLLL,LLLL
1232,2021/12/29,14:31:42,200000,-0.238,+0.088,-1.177,LLLL,LLLL
1233,2021/12/29,14:31:42,400000,-0.238,+0.088,-1.174,LLLL,LLLL
1234,2021/12/29,14:31:42,600000,-0.240,+0.085,-1.172,LLLL,LLLL
1235,2021/12/29,14:31:42,800000,-0.237,+0.087,-1.181,LLLL,LLLL
1236,2021/12/29,14:31:43,000000,-0.237,+0.086,-1.183,LLLL,LLLL
1237,2021/12/29,14:31:43,200000,-0.238,+0.086,-1.178,LLLL,LLLL
1238,2021/12/29,14:31:43,400000,-0.236,+0.088,-1.179,LLLL,LLLL
1239,2021/12/29,14:31:43,600000,-0.236,+0.086,-1.180,LLLL,LLLL
1240,2021/12/29,14:31:43,800000,-0.238,+0.086,-1.175,LLLL,LLLL
1241,2021/12/29,14:31:44,000000,-0.238,+0.088,-1.182,LLLL,LLLL
1242,2021/12/29,14:31:44,200000,-0.237,+0.090,-1.179,LLLL,LLLL
1243,2021/12/29,14:31:44,400000,-0.239,+0.087,-1.179,LLLL,LLLL
1244,2021/12/29,14:31:44,600000,-0.236,+0.087,-1.181,LLLL,LLLL
1245,2021/12/29,14:31:44,800000,-0.236,+0.086,-1.186,LLLL,LLLL
1246,2021/12/29,14:31:45,000000,-0.235,+0.087,-1.176,LLLL,LLLL
1247,2021/12/29,14:31:45,200000,-0.235,+0.088,-1.180,LLLL,LLLL
1248,2021/12/29,14:31:45,400000,-0.238,+0.088,-1.179,LLLL,LLLL
1249,2021/12/29,14:31:45,600000,-0.237,+0.087,-1.181,LLLL,LLLL
1250,2021/12/29,14:31:45,800000,-0.236,+0.088,-1.177,LLLL,LLLL
1251,2021/12/29,14:31:46,000000,-0.239,+0.088,-1.178,LLLL,LLLL
1252,2021/12/29,14:31:46,200000,-0.238,+0.085,-1.175,LLLL,LLLL
1253,2021/12/29,14:31:46,400000,-0.234,+0.089,-1.175,LLLL,LLLL
1254,2021/12/29,14:31:46,600000,-0.238,+0.088,-1.177,LLLL,LLLL
1255,2021/12/29,14:31:46,800000,-0.238,+0.087,-1.180,LLLL,LLLL
1256,2021/12/29,14:31:47,000000,-0.235,+0.086,-1.177,LLLL,LLLL
1257,2021/12/29,14:31:47,200000,-0.237,+0.087,-1.176,LLLL,LLLL
1258,2021/12/29,14:31:47,400000,-0.236,+0.087,-1.176,LLLL,LLLL
1259,2021/12/29,14:31:47,600000,-0.236,+0.089,-1.179,LLLL,LLLL
1260,2021/12/29,14:31:47,800000,-0.236,+0.086,-1.174,LLLL,LLLL
1261,2021/12/29,14:31:48,000000,-0.237,+0.086,-1.171,LLLL,LLLL
1262,2021/12/29,14:31:48,200000,-0.238,+0.088,-1.177,LLLL,LLLL
1263,2021/12/29,14:31:48,400000,-0.236,+0.088,-1.183,LLLL,LLLL
1264,2021/12/29,14:31:48,600000,-0.236,+0.088,-1.180,LLLL,LLLL
1265,2021/12/29,14:31:48,800000,-0.238,+0.086,-1.173,LLLL,LLLL
1266,2021/12/29,14:31:49,000000,-0.240,+0.089,-1.183,LLLL,LLLL
1267,2021/12/29,14:31:49,200000,-0.236,+0.088,-1.183,LLLL,LLLL
1268,2021/12/29,14:31:49,400000,-0.237,+0.088,-1.173,LLLL,LLLL
1269,2021/12/29,14:31:49,600000,-0.240,+0.087,-1.181,LLLL,LLLL
1270,2021/12/29,14:31:49,800000,-0.238,+0.088,-1.180,LLLL,LLLL
1271,2021/12/29,14:31:50,000000,-0.238,+0.088,-1.179,LLLL,LLLL
1272,2021/12/29,14:31:50,200000,-0.238,+0.089,-1.181,LLLL,LLLL
1273,2021/12/29,14:31:50,400000,-0.240,+0.087,-1.179,LLLL,LLLL
1274,2021/12/29,14:31:50,600000,-0.238,+0.088,-1.173,LLLL,LLLL
1275,2021/12/29,14:31:50,800000,-0.238,+0.086,-1.173,LLLL,LLLL
1276,2021/12/29,14:31:51,000000,-0.238,+0.088,-1.175,LLLL,LLLL
1277,2021/12/29,14:31:51,200000,-0.240,+0.087,-1.179,LLLL,LLLL
1278,2021/12/29,14:31:51,400000,-0.238,+0.086,-1.175,LLLL,LLLL
1279,2021/12/29,14:31:51,600000,-0.240,+0.088,-1.175,LLLL,LLLL
1280,2021/12/29,14:31:51,800000,-0.241,+0.087,-1.174,LLLL,LLLL
1281,2021/12/29,14:31:52,000000,-0.240,+0.084,-1.173,LLLL,LLLL
1282,2021/12/29,14:31:52,200000,-0.238,+0.086,-1.179,LLLL,LLLL
1283,2021/12/29,14:31:52,400000,-0.238,+0.088,-1.178,LLLL,LLLL
1284,2021/12/29,14:31:52,600000,-0.240,+0.087,-1.170,LLLL,LLLL
1285,2021/12/29,14:31:52,800000,-0.240,+0.086,-1.174,LLLL,LLLL
1286,2021/12/29,14:31:53,000000,-0.240,+0.088,-1.182,LLLL,LLLL
1287,2021/12/29,14:31:53,200000,-0.241,+0.090,-1.184,LLLL,LLLL
1288,2021/12/29,14:31:53,400000,-0.242,+0.086,-1.174,LLLL,LLLL
1289,2021/12/29,14:31:53,600000,-0.239,+0.090,-1.176,LLLL,LLLL
1290,2021/12/29,14:31:53,800000,-0.240,+0.087,-1.182,LLLL,LLLL
1291,2021/12/29,14:31:54,000000,-0.240,+0.088,-1.177,LLLL,LLLL
1292,2021/12/29,14:31:54,200000,-0.239,+0.088,-1.178,LLLL,LLLL
1293,2021/12/29,14:31:54,400000,-0.238,+0.089,-1.183,LLLL,LLLL
1294,2021/12/29,14:31:54,600000,-0.238,+0.088,-1.175,LLLL,LLLL
1295,2021/12/29,14:31:54,800000,-0.240,+0.087,-1.170,LLLL,LLLL
1296,2021/12/29,14:31:55,000000,-0.239,+0.089,-1.180,LLLL,LLLL
1297,2021/12/29,14:31:55,200000,-0.238,+0.087,-1.183,LLLL,LLLL
1298,2021/12/29,14:31:55,400000,-0.238,+0.088,-1.173,LLLL,LLLL
1299,2021/12/29,14:31:55,600000,-0.237,+0.090,-1.171,LLLL,LLLL
1300,2021/12/29,14:31:55,800000,-0.237,+0.086,-1.182,LLLL,LLLL
1301,2021/12/29,14:31:56,000000,-0.240,+0.089,-1.178,LLLL,LLLL
1302,2021/12/29,14:31:56,200000,-0.237,+0.088,-1.169,LLLL,LLLL
1303,2021/12/29,14:31:56,400000,-0.238,+0.087,-1.171,LLLL,LLLL
1304,2021/12/29,14:31:56,600000,-0.238,+0.088,-1.181,LLLL,LLLL
1305,2021/12/29,14:31:56,800000,-0.238,+0.088,-1.181,LLLL,LLLL
1306,2021/12/29,14:31:57,000000,-0.238,+0.089,-1.173,LLLL,LLLL
1307,2021/12/29,14:31:57,200000,-0.236,+0.088,-1.174,LLLL,LLLL
1308,2021/12/29,14:31:57,400000,-0.236,+0.090,-1.179,LLLL,LLLL
1309,2021/12/29,14:31:57,600000,-0.237,+0.089,-1.175,LLLL,LLLL
1310,2021/12/29,14:31:57,800000,-0.234,+0.089,-1.173,LLLL,LLLL
1311,2021/12/29,14:31:58,000000,-0.237,+0.087,-1.174,LLLL,LLLL
1312,2021/12/29,14:31:58,200000,-0.238,+0.088,-1.167,LLLL,LLLL
1313,2021/12/29,14:31:58,400000,-0.238,+0.087,-1.177,LLLL,LLLL
1314,2021/12/29,14:31:58,600000,-0.234,+0.088,-1.181,LLLL,LLLL
1315,2021/12/29,14:31:58,800000,-0.235,+0.087,-1.173,LLLL,LLLL
1316,2021/12/29,14:31:59,000000,-0.237,+0.088,-1.167,LLLL,LLLL
1317,2021/12/29,14:31:59,200000,-0.239,+0.089,-1.175,LLLL,LLLL
1318,2021/12/29,14:31:59,400000,-0.234,+0.087,-1.182,LLLL,LLLL
1319,2021/12/29,14:31:59,600000,-0.237,+0.090,-1.184,LLLL,LLLL
1320,2021/12/29,14:31:59,800000,-0.236,+0.085,-1.177,LLLL,LLLL
1321,2021/12/29,14:32:00,000000,-0.234,+0.088,-1.168,LLLL,LLLL
1322,2021/12/29,14:32:00,200000,-0.236,+0.087,-1.172,LLLL,LLLL
1323,2021/12/29,14:32:00,400000,-0.235,+0.087,-1.175,LLLL,LLLL
1324,2021/12/29,14:32:00,600000,-0.233,+0.087,-1.175,LLLL,LLLL
1325,2021/12/29,14:32:00,800000,-0.236,+0.088,-1.176,LLLL,LLLL
1326,2021/12/29,14:32:01,000000,-0.237,+0.087,-1.178,LLLL,LLLL
1327,2021/12/29,14:32:01,200000,-0.237,+0.088,-1.167,LLLL,LLLL
1328,2021/12/29,14:32:01,400000,-0.236,+0.091,-1.171,LLLL,LLLL
1329,2021/12/29,14:32:01,600000,-0.235,+0.087,-1.178,LLLL,LLLL
1330,2021/12/29,14:32:01,800000,-0.238,+0.088,-1.182,LLLL,LLLL
1331,2021/12/29,14:32:02,000000,-0.238,+0.088,-1.167,LLLL,LLLL
1332,2021/12/29,14:32:02,200000,-0.235,+0.085,-1.177,LLLL,LLLL
1333,2021/12/29,14:32:02,400000,-0.235,+0.088,-1.176,LLLL,LLLL
1334,2021/12/29,14:32:02,600000,-0.235,+0.088,-1.180,LLLL,LLLL
1335,2021/12/29,14:32:02,800000,-0.234,+0.088,-1.178,LLLL,LLLL
1336,2021/12/29,14:32:03,000000,-0.236,+0.087,-1.171,LLLL,LLLL
1337,2021/12/29,14:32:03,200000,-0.237,+0.088,-1.169,LLLL,LLLL
1338,2021/12/29,14:32:03,400000,-0.236,+0.087,-1.185,LLLL,LLLL
1339,2021/12/29,14:32:03,600000,-0.237,+0.088,-1.184,LLLL,LLLL
1340,2021/12/29,14:32:03,800000,-0.236,+0.088,-1.169,LLLL,LLLL
1341,2021/12/29,14:32:04,000000,-0.238,+0.087,-1.171,LLLL,LLLL
1342,2021/12/29,14:32:04,200000,-0.238,+0.086,-1.178,LLLL,LLLL
1343,2021/12/29,14:32:04,400000,-0.235,+0.087,-1.183,LLLL,LLLL
1344,2021/12/29,14:32:04,600000,-0.236,+0.088,-1.182,LLLL,LLLL
1345,2021/12/29,14:32:04,800000,-0.238,+0.088,-1.174,LLLL,LLLL
1346,2021/12/29,14:32:05,000000,-0.237,+0.087,-1.177,LLLL,LLLL
1347,2021/12/29,14:32:05,200000,-0.236,+0.088,-1.180,LLLL,LLLL
1348,2021/12/29,14:32:05,400000,-0.237,+0.087,-1.173,LLLL,LLLL
1349,2021/12/29,14:32:05,600000,-0.240,+0.087,-1.171,LLLL,LLLL
1350,2021/12/29,14:32:05,800000,-0.238,+0.087,-1.176,LLLL,LLLL
1351,2021/12/29,14:32:06,000000,-0.237,+0.086,-1.172,LLLL,LLLL
1352,2021/12/29,14:32:06,200000,-0.237,+0.086,-1.176,LLLL,LLLL
1353,2021/12/29,14:32:06,400000,-0.237,+0.087,-1.175,LLLL,LLLL
1354,2021/12/29,14:32:06,600000,-0.237,+0.084,-1.169,LLLL,LLLL
1355,2021/12/29,14:32:06,800000,-0.240,+0.089,-1.175,LLLL,LLLL
1356,2021/12/29,14:32:07,000000,-0.239,+0.087,-1.173,LLLL,LLLL
1357,2021/12/29,14:32:07,200000,-0.237,+0.085,-1.174,LLLL,LLLL
1358,2021/12/29,14:32:07,400000,-0.237,+0.087,-1.177,LLLL,LLLL
1359,2021/12/29,14:32:07,600000,-0.240,+0.085,-1.171,LLLL,LLLL
1360,2021/12/29,14:32:07,800000,-0.240,+0.082,-1.170,LLLL,LLLL
1361,2021/12/29,14:32:08,000000,-0.236,+0.087,-1.181,LLLL,LLLL
1362,2021/12/29,14:32:08,200000,-0.238,+0.086,-1.173,LLLL,LLLL
1363,2021/12/29,14:32:08,400000,-0.239,+0.082,-1.167,LLLL,LLLL
1364,2021/12/29,14:32:08,600000,-0.236,+0.086,-1.178,LLLL,LLLL
1365,2021/12/29,14:32:08,800000,-0.238,+0.085,-1.177,LLLL,LLLL
1366,2021/12/29,14:32:09,000000,-0.238,+0.087,-1.175,LLLL,LLLL
1367,2021/12/29,14:32:09,200000,-0.238,+0.085,-1.175,LLLL,LLLL
1368,2021/12/29,14:32:09,400000,-0.239,+0.084,-1.170,LLLL,LLLL
1369,2021/12/29,14:32:09,600000,-0.238,+0.086,-1.170,LLLL,LLLL
1370,2021/12/29,14:32:09,800000,-0.237,+0.086,-1.177,LLLL,LLLL
